event_type,x,y,button,action,scroll_dx,scroll_dy,speed_px_s,idle_time_s,timestamp
movement,354,917,none,moved,0,0,523.1487,0.0,2026-07-25 21:16:02.399045
movement,318,942,none,moved,0,0,1002.5376,0.0,2026-07-25 21:16:02.451980
movement,289,968,none,moved,0,0,411.9196,0.0,2026-07-25 21:16:02.506532
movement,287,970,none,moved,0,0,0.0,0.0,2026-07-25 21:16:02.568458
movement,299,967,none,moved,0,0,579.7177,0.0,2026-07-25 21:16:02.623490
movement,335,963,none,moved,0,0,751.4701,0.0,2026-07-25 21:16:02.677966
movement,369,955,none,moved,0,0,426.3515,0.0,2026-07-25 21:16:02.733133
movement,386,950,none,moved,0,0,399.841,0.0,2026-07-25 21:16:02.788796
movement,410,946,none,moved,0,0,647.7473,0.0,2026-07-25 21:16:02.842910
movement,451,943,none,moved,0,0,715.5806,0.0,2026-07-25 21:16:02.897529
movement,478,943,none,moved,0,0,437.6208,0.0,2026-07-25 21:16:02.952312
movement,489,942,none,moved,0,0,7.6841,0.0,2026-07-25 21:16:03.130729
movement,506,938,none,moved,0,0,621.199,0.0,2026-07-25 21:16:03.185898
movement,547,920,none,moved,0,0,624.6996,0.0,2026-07-25 21:16:03.240914
movement,563,912,none,moved,0,0,205.6599,0.0,2026-07-25 21:16:03.295332
movement,565,911,none,moved,0,0,24.3468,0.0,2026-07-25 21:16:03.385071
movement,566,909,none,moved,0,0,52.684,0.0,2026-07-25 21:16:03.439418
movement,566,907,none,moved,0,0,47.8414,0.0,2026-07-25 21:16:03.501912
movement,560,903,none,moved,0,0,13.7484,0.0,2026-07-25 21:16:03.965689
movement,509,915,none,moved,0,0,776.0382,0.0,2026-07-25 21:16:04.019570
movement,487,913,none,moved,0,0,317.5577,0.0,2026-07-25 21:16:04.074858
movement,481,906,none,moved,0,0,169.289,0.0,2026-07-25 21:16:04.129446
movement,477,899,none,moved,0,0,71.8646,0.0,2026-07-25 21:16:04.191620
movement,476,897,none,moved,0,0,20.9978,0.0,2026-07-25 21:16:04.273479
movement,478,897,none,moved,0,0,3.5935,0.0,2026-07-25 21:16:04.830041
movement,509,906,none,moved,0,0,702.7285,0.0,2026-07-25 21:16:04.884582
movement,531,908,none,moved,0,0,212.8278,0.0,2026-07-25 21:16:04.935176
movement,556,909,none,moved,0,0,427.8156,0.0,2026-07-25 21:16:04.987435
movement,583,915,none,moved,0,0,639.0111,0.0,2026-07-25 21:16:05.041841
movement,630,931,none,moved,0,0,1046.8303,0.0,2026-07-25 21:16:05.096465
movement,667,940,none,moved,0,0,449.2009,0.0,2026-07-25 21:16:05.151540
movement,672,940,none,moved,0,0,0.0,0.0,2026-07-25 21:16:05.213344
movement,672,938,none,moved,0,0,0.0,0.0,2026-07-25 21:16:05.302970
movement,670,935,none,moved,0,0,0.0,0.0,2026-07-25 21:16:05.365986
idle,667,931,none,idle_start,0,0,0.0,0.0,2026-07-25 21:16:06.957293
idle,667,929,none,idle_end,0,0,0.0,3.012,2026-07-25 21:16:09.969338
movement,667,929,none,moved,0,0,0.4389,0.0,2026-07-25 21:16:09.970430
movement,662,910,none,moved,0,0,493.2348,0.0,2026-07-25 21:16:10.025401
movement,644,901,none,moved,0,0,456.0679,0.0,2026-07-25 21:16:10.079196
movement,627,901,none,moved,0,0,141.2224,0.0,2026-07-25 21:16:10.134315
movement,624,902,none,moved,0,0,20.8433,0.0,2026-07-25 21:16:10.202447
movement,624,900,none,moved,0,0,5.9518,0.0,2026-07-25 21:16:10.538480
movement,628,870,none,moved,0,0,292.9392,0.0,2026-07-25 21:16:10.593583
movement,633,863,none,moved,0,0,146.0667,0.0,2026-07-25 21:16:10.648289
movement,647,861,none,moved,0,0,275.3252,0.0,2026-07-25 21:16:10.698416
movement,687,881,none,moved,0,0,1492.3808,0.0,2026-07-25 21:16:10.751276
movement,747,933,none,moved,0,0,1354.5932,0.0,2026-07-25 21:16:10.806158
movement,770,957,none,moved,0,0,146.4798,0.0,2026-07-25 21:16:10.861041
movement,769,953,none,moved,0,0,206.1889,0.0,2026-07-25 21:16:10.915929
idle,769,953,none,idle_start,0,0,0.0,0.0,2026-07-25 21:16:12.467217
click,769,953,left,pressed,0,0,0.0,0.0,2026-07-25 21:16:13.367420
click,769,953,left,released,0,0,0.0,0.0,2026-07-25 21:16:13.585533
idle,762,951,none,idle_end,0,0,0.0,1.7099,2026-07-25 21:16:14.177096
movement,762,951,none,moved,0,0,2.2324,0.0,2026-07-25 21:16:14.185183
movement,693,942,none,moved,0,0,1012.6626,0.0,2026-07-25 21:16:14.230934
movement,650,952,none,moved,0,0,438.5054,0.0,2026-07-25 21:16:14.285568
movement,639,956,none,moved,0,0,28.6578,0.0,2026-07-25 21:16:14.361725
movement,1198,710,none,moved,0,0,0.0,0.0,2026-07-25 21:19:20.767194
movement,951,909,none,moved,0,0,7145.3227,0.0,2026-07-25 21:19:20.821827
movement,747,1085,none,moved,0,0,2176.5153,0.0,2026-07-25 21:19:20.876298
movement,729,1079,none,moved,0,0,71.3607,0.0,2026-07-25 21:19:20.938213
movement,726,1060,none,moved,0,0,615.7906,0.0,2026-07-25 21:19:20.993306
movement,717,1011,none,moved,0,0,827.1209,0.0,2026-07-25 21:19:21.047678
movement,703,979,none,moved,0,0,478.4659,0.0,2026-07-25 21:19:21.102514
movement,699,970,none,moved,0,0,73.1882,0.0,2026-07-25 21:19:21.171147
movement,699,957,none,moved,0,0,22.6475,0.0,2026-07-25 21:19:21.745164
movement,708,870,none,moved,0,0,910.1457,0.0,2026-07-25 21:19:21.799987
movement,714,862,none,moved,0,0,0.0,0.0,2026-07-25 21:19:21.889126
movement,722,861,none,moved,0,0,139.7216,0.0,2026-07-25 21:19:21.944206
idle,737,864,none,idle_start,0,0,0.0,0.0,2026-07-25 21:19:23.609850
idle,748,870,none,idle_end,0,0,0.0,2.3383,2026-07-25 21:19:25.948191
movement,748,870,none,moved,0,0,3.1673,0.0,2026-07-25 21:19:25.949962
movement,839,914,none,moved,0,0,1351.8605,0.0,2026-07-25 21:19:26.002560
movement,855,915,none,moved,0,0,72.8481,0.0,2026-07-25 21:19:26.064240
click,853,912,left,pressed,0,0,0.0,0.0,2026-07-25 21:19:26.333343
click,853,912,left,released,0,0,0.0,0.0,2026-07-25 21:19:26.553117
movement,852,908,none,moved,0,0,4.6845,0.0,2026-07-25 21:19:26.971871
movement,834,856,none,moved,0,0,755.2166,0.0,2026-07-25 21:19:27.027249
movement,830,847,none,moved,0,0,0.0,0.0,2026-07-25 21:19:27.138293
movement,849,840,none,moved,0,0,54.9115,0.0,2026-07-25 21:19:27.523291
movement,1154,714,none,moved,0,0,5515.7942,0.0,2026-07-25 21:19:27.577794
movement,1309,667,none,moved,0,0,1757.8542,0.0,2026-07-25 21:19:27.630273
movement,1337,668,none,moved,0,0,468.2962,0.0,2026-07-25 21:19:27.685067
movement,1330,669,none,moved,0,0,14.5962,0.0,2026-07-25 21:19:28.169518
movement,1183,693,none,moved,0,0,3203.1807,0.0,2026-07-25 21:19:28.223880
movement,1002,701,none,moved,0,0,2166.0318,0.0,2026-07-25 21:19:28.278776
movement,956,698,none,moved,0,0,206.1817,0.0,2026-07-25 21:19:28.333674
movement,955,689,none,moved,0,0,20.4392,0.0,2026-07-25 21:19:28.824713
movement,912,555,none,moved,0,0,3109.9227,0.0,2026-07-25 21:19:28.879300
movement,860,452,none,moved,0,0,1277.7587,0.0,2026-07-25 21:19:28.934459
click,848,433,right,pressed,0,0,0.0,0.0,2026-07-25 21:19:29.592161
click,848,433,right,released,0,0,0.0,0.0,2026-07-25 21:19:29.647800
movement,844,431,none,moved,0,0,3.0934,0.0,2026-07-25 21:19:30.421115
movement,773,415,none,moved,0,0,1273.9916,0.0,2026-07-25 21:19:30.475269
movement,751,411,none,moved,0,0,140.7343,0.0,2026-07-25 21:19:30.530001
click,751,411,left,pressed,0,0,0.0,0.0,2026-07-25 21:19:30.779072
click,751,411,left,released,0,0,0.0,0.0,2026-07-25 21:19:31.002632
click,751,411,right,pressed,0,0,0.0,0.0,2026-07-25 21:19:31.169094
click,751,411,right,released,0,0,0.0,0.0,2026-07-25 21:19:31.346654
idle,751,411,none,idle_start,0,0,0.0,0.0,2026-07-25 21:19:32.223398
idle,758,416,none,idle_end,0,0,0.0,0.0198,2026-07-25 21:19:32.243161
movement,758,416,none,moved,0,0,5.0214,0.0,2026-07-25 21:19:32.243785
movement,814,480,none,moved,0,0,1244.2698,0.0,2026-07-25 21:19:32.297680
movement,844,519,none,moved,0,0,602.8361,0.0,2026-07-25 21:19:32.352606
idle,839,549,none,idle_start,0,0,0.0,0.0,2026-07-25 21:19:34.226203
idle,835,539,none,idle_end,0,0,0.0,0.3549,2026-07-25 21:19:34.581114
movement,835,539,none,moved,0,0,4.9397,0.0,2026-07-25 21:19:34.581447
movement,741,438,none,moved,0,0,2814.911,0.0,2026-07-25 21:19:34.633118
movement,616,406,none,moved,0,0,1601.5462,0.0,2026-07-25 21:19:34.687929
click,567,421,left,pressed,0,0,0.0,0.0,2026-07-25 21:19:35.266081
click,567,421,left,released,0,0,0.0,0.0,2026-07-25 21:19:35.488678
idle,567,421,none,idle_start,0,0,0.0,0.0,2026-07-25 21:19:36.237112
click,567,421,left,pressed,0,0,0.0,0.0,2026-07-25 21:19:36.665457
click,567,421,left,released,0,0,0.0,0.0,2026-07-25 21:19:36.875421
click,567,421,left,pressed,0,0,0.0,0.0,2026-07-25 21:19:37.724549
click,567,421,left,released,0,0,0.0,0.0,2026-07-25 21:19:37.989213
idle,567,421,none,idle_end,0,0,0.0,2.2825,2026-07-25 21:19:38.519627
movement,567,421,none,moved,0,0,0.0,0.0,2026-07-25 21:19:38.521079
movement,567,421,none,moved,0,0,0.0,0.0,2026-07-25 21:19:38.698407
movement,568,421,none,moved,0,0,18.2485,0.0,2026-07-25 21:19:38.753208
movement,572,421,none,moved,0,0,141.6564,0.0,2026-07-25 21:19:38.808263
movement,572,421,none,moved,0,0,0.0,0.0,2026-07-25 21:19:39.590126
movement,572,422,none,moved,0,0,18.2483,0.0,2026-07-25 21:19:39.644915
movement,572,423,none,moved,0,0,0.0,0.0,2026-07-25 21:19:39.733962
movement,572,424,none,moved,0,0,16.0618,0.0,2026-07-25 21:19:39.796223
movement,572,424,none,moved,0,0,0.0,0.0,2026-07-25 21:19:39.969415
movement,573,424,none,moved,0,0,16.4049,0.0,2026-07-25 21:19:40.030369
movement,573,422,none,moved,0,0,29.046,0.0,2026-07-25 21:19:40.090832
movement,574,421,none,moved,0,0,35.1405,0.0,2026-07-25 21:19:40.168185
movement,576,419,none,moved,0,0,34.3565,0.0,2026-07-25 21:19:40.256622
movement,578,419,none,moved,0,0,172.7473,0.0,2026-07-25 21:19:40.310853
movement,592,425,none,moved,0,0,418.7785,0.0,2026-07-25 21:19:40.365263
movement,612,432,none,moved,0,0,451.2027,0.0,2026-07-25 21:19:40.420120
movement,620,432,none,moved,0,0,177.8152,0.0,2026-07-25 21:19:40.474677
movement,623,432,none,moved,0,0,51.827,0.0,2026-07-25 21:19:40.535689
click,623,432,right,pressed,0,0,0.0,0.0,2026-07-25 21:19:41.026209
click,623,432,right,released,0,0,0.0,0.0,2026-07-25 21:19:41.092706
idle,623,432,none,idle_start,0,0,0.0,0.0,2026-07-25 21:19:42.252761
